State-Reporting,School Type-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,State-Physical,School Level-Standardized,County,City,School ID,School Name,District ID,District Name,School Level-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
IN,Public,,1 Berry Ln,46947,IN,High,Cass,Logansport,0701,Logansport High School,0875,Logansport Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1192,550,538,104,,6750,1281,5224,,1398,137,132,,,17,17,,Cafeteria,,,,,,,8031,472.411764706,1535,90.294117647,IN@0701@0875,180603001060,SY17-18,,642,0.538590604,Public,,,,Cafeteria,,
IN,Public,,201 Brooks Ave,47553,IN,High,Martin,Loogootee,6003,Loogootee High School,5525,Loogootee Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,547,336,157,54,,1879,701,3440,,646,166,320,,,17,17,,Cafeteria,,,,,,,2580,151.764705882,812,47.764705882,IN@6003@5525,180606001067,SY17-18,,211,0.385740402,Public,,,,Cafeteria,,
IN,Public,,256 E 800 S,46914,IN,High,Miami,Bunker Hill,6032,Maconaquah High School,5615,Maconaquah School Corporation,09-12,N,,N,,,10/1/2017,10,2017,660,324,291,45,,2277,352,2018,,782,24,57,,,11,11,,Cafeteria,,,,,,,2629,239,806,73.272727273,IN@6032@5615,180609001078,SY17-18,,336,0.509090909,Public,,,,Cafeteria,,
IN,Public,,743 Clifty Dr,47250,IN,High,Jefferson,Madison,3309,Madison Senior High,3995,Madison Consolidated Schools,09-12,N,,N,,,10/1/2017,10,2017,899,513,313,73,,2540,632,1841,,799,157,322,,,14,14,,Cafeteria,,,,,,,3172,226.571428571,956,68.285714286,IN@3309@3995,180612001090,SY17-18,,386,0.429365962,Public,,,,Cafeteria,,
IN,Public,,750 W 26th St,46953,IN,High,Grant,Marion,2351,Marion High School,2865,Marion Community Schools,09-12,Y,,N,,,10/1/2017,10,2017,1064,3,1061,0,,11840,0,31,,4985,0,13,,,20,20,,Cafeteria,,,,,,,11840,592,4985,249.25,IN@2351@2865,180639001117,SY17-18,,1061,0.997388594,Public,,,,Cafeteria,,
IN,Public,,24185 N Hinesley Rd,46069,IN,High,Hamilton,Sheridan,2463,Sheridan High School,3055,Sheridan Community Schools,09-12,N,,N,,,10/1/2017,10,2017,353,237,83,33,,1041,396,1984,,464,97,110,,,17,17,,Cafeteria,,,,,,,1437,84.529411765,561,33,IN@2463@3055,180648001127,SY17-18,,116,0.328611898,Public,,,,Cafeteria,,
IN,Public,,1360 E Gray St,46151,IN,High,Morgan,Martinsville,6329,Martinsville High School,5925,MSD of Martinsville,09-12,N,,N,,,10/1/2017,10,2017,1495,807,530,158,,5697,1580,4828,,2361,462,398,,,17,17,,Cafeteria,,,,,,,7277,428.058823529,2823,166.058823529,IN@6329@5925,180651001135,SY17-18,,688,0.460200669,Public,,,,Cafeteria,,
IN,Public,,8466 W Pahs Rd,46360,IN,High,LaPorte,Michigan City,4795,Michigan City High School,4925,Michigan City Area Schools,09-12,N,,N,,,10/1/2017,10,2017,1815,699,996,120,,12964,1453,3971,,4960,301,942,,,20,20,,Cafeteria,,,,,,,14417,720.85,5261,263.05,IN@4795@4925,180657001160,SY17-18,,1116,0.614876033,Public,,,,Cafeteria,,
IN,Public,,56779 Northridge Dr,46540,IN,High,Elkhart,Middlebury,1733,Northridge High School,2275,Middlebury Community Schools,09-12,N,,N,,,10/1/2017,10,2017,1389,1043,248,98,,2972,1199,9584,,834,167,258,,,20,20,,Cafeteria,,,,,,,4171,208.55,1001,50.05,IN@1733@2275,180660001165,SY17-18,,346,0.249100072,Public,,,,Cafeteria,,
IN,Public,,609 N Warpath Dr,47031,IN,High,Ripley,Milan,7205,Milan Middle/High School,6910,Milan Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,736,437,213,86,,2976,1217,4641,,1293,354,307,,,17,17,,Cafeteria,,,,,,,4193,246.647058824,1647,96.882352941,IN@7205@6910,180663001168,SY17-18,,299,0.40625,Public,,,,Cafeteria,,
IN,Public,,6565 S CR 200 W,46118,IN,High,Hendricks,Clayton,2692,Cascade Senior High School,3335,Mill Creek Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,464,363,88,13,,873,123,1881,,167,3,11,,,16,16,,Cafeteria,,,,,,,996,62.25,170,10.625,IN@2692@3335,180666001171,SY17-18,,101,0.217672414,Public,,,,Cafeteria,,
IN,Public,,1202 Lincolnway E,46544,IN,High,Saint Joseph,Mishawaka,7461,Mishawaka High School,7200,School City of Mishawaka,09-12,N,,N,,,10/1/2017,10,2017,1592,717,696,179,,8716,2019,5447,,1325,174,205,,,19,19,,Cafeteria,,,,,,,10735,565,1499,78.894736842,IN@7461@7200,180684001183,SY17-18,,875,0.549623116,Public,,,,Cafeteria,,
IN,Public,,1 Indian Trl,46933,IN,High,Grant,Gas City,2333,Mississinewa High School,2855,Mississinewa Community Schools,09-12,N,,N,,,10/1/2017,10,2017,817,357,388,72,,5039,961,4015,,1456,168,195,,,19,19,,Cafeteria,,,,,,,6000,315.789473684,1624,85.473684211,IN@2333@2855,180687001189,SY17-18,,460,0.563035496,Public,,,,Cafeteria,,
IN,Public,,715 School Dr,46996,IN,High,Pulaski,Winamac,6997,Winamac Middle and High School,6620,Eastern Pulaski Community School Corporation,09-12,N,,N,,,10/1/2017,10,2017,664,362,244,58,,4433,987,6017,,1447,277,604,,,20,20,,Cafeteria,,,,,,,5420,271,1724,86.2,IN@6997@6620,180711001205,SY17-18,,302,0.454819277,Public,,,,Cafeteria,,
IN,Public,,550 N Indiana St,46158,IN,High,Morgan,Mooresville,6369,Mooresville High School,5930,Mooresville Consolidated Schools,09-12,N,,N,,,10/1/2017,10,2017,1427,934,388,105,,4156,1087,4270,,804,143,172,,,16,16,,Cafeteria,,,,,,,5243,327.6875,947,59.1875,IN@6369@5930,180714001207,SY17-18,,493,0.345480028,Public,,,,Cafeteria,,
IN,Public,,1100 S Tiger Dr,47396,IN,High,Delaware,Yorktown,1389,Yorktown High School,1910,Yorktown Community Schools,09-12,N,,N,,,10/1/2017,10,2017,807,571,190,46,,1756,385,3505,,283,43,116,,,15,15,,Cafeteria,,,,,,,2141,142.733333333,326,21.733333333,IN@1389@1910,180723001217,SY17-18,,236,0.292441140,Public,,,,Cafeteria,,
IN,Public,,8112 N 200 W,46040,IN,High,Hancock,Fortville,2569,Mount Vernon High School,3135,Mt Vernon Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1285,943,237,105,,2369,960,7170,,641,131,320,,,12,12,,Cafeteria,,,,,,,3329,277.416666667,772,64.333333333,IN@2569@3135,180726001221,SY17-18,,342,0.266147860,Public,,,,Cafeteria,,
IN,Public,,700 Harriett St,47620,IN,High,Posey,Mount Vernon,6949,Mount Vernon High School,6590,MSD of Mt Vernon,09-12,N,,N,,,10/1/2017,10,2017,630,401,179,50,,2731,821,5065,,1012,188,181,,,21,21,,Cafeteria,,,,,,,3552,169.142857143,1200,57.142857143,IN@6949@6590,180729001226,SY17-18,,229,0.363492063,Public,,,,Cafeteria,,
IN,Public,,801 N Walnut St,47305,IN,High,Delaware,Muncie,1421,Central High School,1970,Muncie Community Schools,09-12,N,,N,,,10/1/2017,10,2017,1376,389,845,142,,8969,1198,1576,,2876,197,140,,,17,17,,Cafeteria,,,,,,,10167,598.058823529,3073,180.764705882,IN@1421@1970,180732001242,SY17-18,,987,0.717296512,Public,,,,Cafeteria,,
IN,Public,,8808 Columbia Ave,46321,IN,High,Lake,Munster,4332,Munster High School,4740,School Town of Munster,09-12,N,,N,,,10/1/2017,10,2017,1624,1314,228,82,,2667,863,8055,,435,119,155,,,19,19,,Cafeteria,,,,,,,3530,185.789473684,554,29.157894737,IN@4332@4740,180735001257,SY17-18,,310,0.190886700,Public,,,,Cafeteria,,
IN,Public,,6575 Old Vincennes Rd,47119,IN,High,Floyd,Floyd Knobs,1930,Floyd Central Jr.-Sr. High School,2400,New Albany-Floyd County Cons School Corporation,09-12,N,,N,,,10/1/2017,10,2017,1795,1503,224,68,,1752,462,8062,,398,64,347,,,12,12,,Cafeteria,,,,,,,2214,184.5,462,38.5,IN@1930@2400,180741001265,SY17-18,,292,0.162674095,Public,,,,Cafeteria,,
IN,Public,,1020 Vincennes St,47150,IN,High,Floyd,New Albany,1925,New Albany High School,2400,New Albany-Floyd County Cons School Corporation,09-12,N,,N,,,10/1/2017,10,2017,1836,783,912,141,,6824,966,3894,,1991,161,129,,,12,12,,Cafeteria,,,,,,,7790,649.166666667,2152,179.333333333,IN@1925@2400,180741001277,SY17-18,,1053,0.573529412,Public,,,,Cafeteria,,
IN,Public,,801 Parkview Dr,47362,IN,High,Henry,New Castle,2825,New Castle Chrysler High School,3445,New Castle Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,989,489,449,51,,4904,507,2244,,1716,144,166,,,17,17,,Cafeteria,,,,,,,5411,318.294117647,1860,109.411764706,IN@2825@3445,180744001290,SY17-18,,500,0.505561173,Public,,,,Cafeteria,,
IN,Public,,5333 N Cougar Rd,46552,IN,High,LaPorte,New Carlisle,4689,New Prairie High School,4805,New Prairie United School Corp,09-12,N,,N,,,10/1/2017,10,2017,952,631,255,66,,3566,821,6261,,1132,141,441,,,20,19,,Cafeteria,,,,,,,4387,230.894736842,1273,63.65,IN@4689@4805,180756001298,SY17-18,,321,0.337184874,Public,,,,Cafeteria,,
IN,Public,,803 W Indian Creek Dr,46181,IN,High,Johnson,Trafalgar,3419,Indian Creek Middle/High School,4255,Nineveh-Hensley-Jackson United School Corporation,09-12,N,,N,,,10/1/2017,10,2017,1077,741,258,78,,3091,772,5572,,806,106,196,,,17,17,,Cafeteria,,,,,,,3863,227.235294118,912,53.647058824,IN@3419@4255,180762001303,SY17-18,,336,0.311977716,Public,,,,Cafeteria,,
IN,Public,,18111 Cumberland Rd,46060,IN,High,Hamilton,Noblesville,2517,Noblesville High School,3070,Noblesville Schools,09-12,N,,N,,,10/1/2017,10,2017,2947,2335,465,147,,3971,1124,13490,,464,31,138,,,12,12,,Cafeteria,,,,,,,5095,424.583333333,495,41.25,IN@2517@3070,180765001309,SY17-18,,612,0.207668816,Public,,,,Cafeteria,,
IN,Public,,1000 North Adams Dr,46733,IN,High,Adams,Decatur,0029,Bellmont High School,0025,North Adams Community Schools,09-12,N,,N,,,10/1/2017,10,2017,680,449,182,49,,2406,656,4196,,753,84,99,,,18,18,,Cafeteria,,,,,,,3062,170.111111111,837,46.5,IN@0029@0025,180768001314,SY17-18,,231,0.339705882,Public,,,,Cafeteria,,
IN,Public,,1101 N Main St,47670,IN,High,Gibson,Princeton,2249,Princeton Community High School,2735,North Gibson School Corp,09-12,N,,N,,,10/1/2017,10,2017,594,315,212,67,,3353,1023,4506,,845,232,170,,,20,20,,Cafeteria,,,,,,,4376,218.8,1077,53.85,IN@2249@2735,180777001326,SY17-18,,279,0.469696970,Public,,,,Cafeteria,,
IN,Public,,595 N Stars Blvd,47421,IN,High,Lawrence,Bedford,4911,Bedford North Lawrence High School,5075,North Lawrence Community Schools,09-12,N,,N,,,10/1/2017,10,2017,1569,940,477,152,,5466,1897,9093,,1272,269,358,,,17,17,,Cafeteria,,,,,,,7363,433.117647059,1541,90.647058824,IN@4911@5075,180786001337,SY17-18,,629,0.400892288,Public,,,,Cafeteria,,
IN,Public,,5945 US 231 N,47933,IN,High,Montgomery,Crawfordsville,6271,North Montgomery High School,5835,North Montgomery Community Schools,09-12,N,,N,,,10/1/2017,10,2017,578,380,159,39,,2071,410,4310,,675,91,483,,,17,17,,Cafeteria,,,,,,,2481,145.941176471,766,45.058823529,IN@6271@5835,180790001357,SY17-18,,198,0.342560554,Public,,,,Cafeteria,,
IN,Public,,5900 High School Rd,47633,IN,High,Posey,Poseyville,6975,North Posey High School,6600,MSD of North Posey County,09-12,N,,N,,,10/1/2017,10,2017,458,327,109,22,,1453,338,3481,,345,44,208,,,20,20,,Cafeteria,,,,,,,1791,89.55,389,19.45,IN@6975@6600,180795001366,SY17-18,,131,0.286026201,Public,,,,Cafeteria,,
IN,Public,,8869 N CR 250 E,46172,IN,High,Putnam,Roachdale,7061,North Putnam High School,6715,North Putnam Community School,09-12,N,,N,,,10/1/2017,10,2017,435,260,135,40,,1326,398,1777,,832,194,321,,,22,22,,Cafeteria,,,,,,,1724,78.363636364,1026,46.636363636,IN@7061@6715,180798001369,SY17-18,,175,0.402298851,Public,,,,Cafeteria,,
IN,Public,,3644 E CR 1600 N,47552,IN,High,Spencer,Lincoln City,7759,Heritage Hills High School,7385,North Spencer County School Corp,09-12,N,,N,,,10/1/2017,10,2017,918,644,215,59,,3480,1030,9496,,1120,219,669,,,20,20,,Cafeteria,,,,,,,4510,225.5,1339,66.95,IN@7759@7385,180801001376,SY17-18,,274,0.298474946,Public,,,,Cafeteria,,
IN,Public,,7883 N SR 39,46149,IN,High,Hendricks,Lizton,2731,Tri West Sr High School,3295,Northwest Hendricks Schools,09-12,N,,N,,,10/1/2017,10,2017,604,508,68,28,,820,240,3398,,1013,96,577,,,17,17,,Cafeteria,,,,,,,1060,62.352941176,1109,65.235294118,IN@2731@3295,180810001387,SY17-18,,96,0.158940397,Public,,,,Cafeteria,,
IN,Public,,4711 N Dubois Rd NE POB 249,47527,IN,High,Dubois,Dubois,1545,Northeast Dubois High School,2040,Northeast Dubois County Schools,09-12,N,,N,,,10/1/2017,10,2017,279,229,34,16,,370,184,1835,,134,46,174,,,17,17,,Cafeteria,,,,,,,554,32.588235294,180,10.588235294,IN@1545@2040,180812001393,SY17-18,,50,0.179211470,Public,,,,Cafeteria,,
IN,Public,,305 E Broadway,47959,IN,High,White,Monon,9135,North White High School,8515,North White School Corp,09-12,N,,N,,,10/1/2017,10,2017,275,118,138,19,,1978,227,1063,,352,23,54,,,20,20,,Cafeteria,,,,,,,2205,110.25,375,18.75,IN@9135@8515,180813001396,SY17-18,,157,0.570909091,Public,,,,Cafeteria,,
IN,Public,,910 E CR 975 N,47850,IN,High,Sullivan,Farmersburg,7917,N. Central High School,7645,Northeast School Corporation,09-12,N,,N,,,10/1/2017,10,2017,297,159,103,35,,1175,270,1266,,542,42,59,,,17,17,,Cafeteria,,,,,,,1445,85,584,34.352941176,IN@7917@7645,180816001402,SY17-18,,138,0.464646465,Public,,,,Cafeteria,,
IN,Public,,7295 N US 27,47341,IN,High,Wayne,Fountain City,8927,Northeastern Jr.-Sr. High School,8375,Northeastern Wayne Schools,09-12,N,,N,,,10/1/2017,10,2017,698,414,218,66,,2873,713,3073,,825,32,112,,,17,17,,Cafeteria,,,,,,,3586,210.941176471,857,50.411764706,IN@8927@8375,180819001406,SY17-18,,284,0.406876791,Public,,,,Cafeteria,,
IN,Public,,1100 E US 224,46777,IN,High,Wells,Ossian,9087,Norwell High School,8435,Northern Wells Community Schools,09-12,N,,N,,,10/1/2017,10,2017,810,605,129,76,,1280,792,2674,,224,59,83,,,16,17,,Cafeteria,,,,,,,2072,121.882352941,283,17.6875,IN@9087@8435,180822001410,SY17-18,,205,0.253086420,Public,,,,Cafeteria,,
IN,Public,,3701 Carroll Rd,46818,IN,High,Allen,Fort Wayne,0091,Carroll High School,0225,Northwest Allen County Schools,09-12,N,,N,,,10/1/2017,10,2017,1762,1467,192,103,,2777,1594,18063,,548,118,462,,,20,20,,Cafeteria,,,,,,,4371,218.55,666,33.3,IN@0091@0225,180825001414,SY17-18,,295,0.167423383,Public,,,,Cafeteria,,
IN,Public,,7354 W US 36,47356,IN,High,Henry,Middletown,2817,Shenandoah Jr.-Sr. High School,3435,Shenandoah School Corporation,09-12,N,,N,,,10/1/2017,10,2017,806,489,249,68,,2513,605,3267,,924,147,313,,,17,17,,Cafeteria,,,,,,,3118,183.411764706,1071,63,IN@2817@3435,180828001420,SY17-18,,317,0.393300248,Public,,,,Cafeteria,,
IN,Public,,4774 W 600 N,46126,IN,High,Shelby,Fairland,7689,Triton Central High School,7350,Northwestern Consolidated School Dist of Shelby County,09-12,N,,N,,,10/1/2017,10,2017,481,349,94,38,,975,435,2326,,267,27,133,,,16,16,,Cafeteria,,,,,,,1410,88.125,294,18.375,IN@7689@7350,180831001423,SY17-18,,132,0.274428274,Public,,,,Cafeteria,,
IN,Public,,7756 W Delphi Pk-27,46919,IN,High,Grant,Converse,6069,Oak Hill High School,5625,Oak Hill United School Corp,09-12,N,,N,,,10/1/2017,10,2017,530,359,126,45,,1247,290,1468,,294,18,49,,,17,17,,Cafeteria,,,,,,,1537,90.411764706,312,18.352941176,IN@6069@5625,180834001429,SY17-18,,171,0.322641509,Public,,,,Cafeteria,,
IN,Public,,401 N Broadway,46970,IN,High,Miami,Peru,6085,Peru High School,5635,Peru Community Schools,09-12,N,,N,,,10/1/2017,10,2017,659,302,287,70,,2971,843,2835,,1343,349,412,,,17,17,,Cafeteria,,,,,,,3814,224.352941176,1692,99.529411765,IN@6085@5635,180885001476,SY17-18,,357,0.541729894,Public,,,,Cafeteria,,
IN,Public,,1810 E SR 56,47567,IN,High,Pike,Petersburg,6763,Pike Central JR/SR High School,6445,Pike County School Corp,09-12,N,,N,,,10/1/2017,10,2017,1042,638,305,99,,3880,1252,4580,,757,138,85,,,16,16,,Cafeteria,,,,,,,5132,320.75,895,55.9375,IN@6763@6445,180890001482,SY17-18,,404,0.387715931,Public,,,,Cafeteria,,
IN,Public,,5401 W 71st St,46268,IN,High,Marion,Indianapolis,5353,Pike High School,5350,MSD of Pike Twp,09-12,N,,N,,,10/1/2017,10,2017,3382,1184,1858,340,,20632,2935,8191,,8069,1093,2622,,,17,17,,Cafeteria,,,,,,,23567,1386.294117647,9162,538.941176471,IN@5353@5350,180891001489,SY17-18,,2198,0.649911295,Public,,,,Cafeteria,,
IN,Public,,1 Red Pride Dr,46168,IN,High,Hendricks,Plainfield,2749,Plainfield Sr High,3330,Plainfield Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1688,1278,317,93,,3337,892,7568,,1153,158,360,,,16,16,,Cafeteria,,,,,,,4229,264.3125,1311,81.9375,IN@2749@3330,180897001494,SY17-18,,410,0.242890995,Public,,,,Cafeteria,,
IN,Public,,1 Big Red Dr,46563,IN,High,Marshall,Plymouth,5945,Plymouth High School,5485,Plymouth Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1164,560,460,144,,5412,1725,4378,,1412,236,119,,,17,17,,Cafeteria,,,,,,,7137,419.823529412,1648,96.941176471,IN@5945@5485,180906001500,SY17-18,,604,0.518900344,Public,,,,Cafeteria,,
IN,Public,,201 John Glenn Dr,46574,IN,High,Saint Joseph,Walkerton,7453,John Glenn High School,7150,John Glenn School Corporation,09-12,N,,N,,,10/1/2017,10,2017,611,404,155,52,,2150,582,4297,,390,45,64,,,20,20,,Cafeteria,,,,,,,2732,136.6,435,21.75,IN@7453@7150,180912001505,SY17-18,,207,0.338788871,Public,,,,Cafeteria,,
IN,Public,,6450 US Hwy 6,46368,IN,High,Porter,Portage,6853,Portage High School -East,6550,Portage Township Schools,09-12,N,,N,,,10/1/2017,10,2017,2574,1265,1014,295,,14331,4012,11038,,6380,1835,1775,,,19,19,,Cafeteria,,,,,,,18343,965.421052632,8215,432.368421053,IN@6853@6550,180915001514,SY17-18,,1309,0.508547009,Public,,,,Cafeteria,,
IN,Public,,260 S 500 W,46385,IN,High,Porter,Valparaiso,6838,Boone Grove High School,6520,Porter Township Schools,09-12,N,,N,,,10/1/2017,10,2017,506,389,84,33,,938,381,3113,,368,155,430,,,19,19,,Cafeteria,,,,,,,1319,69.421052632,523,27.526315789,IN@6838@6520,180918001521,SY17-18,,117,0.231225296,Public,,,,Cafeteria,,
IN,Public,,557 Renz Ave,47172,IN,High,Clark,Sellersburg,0777,Silver Creek High School,0940,West Clark Community Schools,09-12,N,,N,,,10/1/2017,10,2017,921,688,180,53,,1343,313,2691,,321,34,133,,,12,12,,Cafeteria,,,,,,,1656,138,355,29.583333333,IN@0777@0940,180937001536,SY17-18,,233,0.252985885,Public,,,,Cafeteria,,
IN,Public,,1106 E Grace St,47978,IN,High,Jasper,Rensselaer,3201,Rensselaer High School,3815,Rensselaer Central School Corp,09-12,N,,N,,,10/1/2017,10,2017,504,287,164,53,,2235,581,2323,,622,155,337,,,20,20,,Cafeteria,,,,,,,2816,140.8,777,38.85,IN@3201@3815,180942001543,SY17-18,,217,0.430555556,Public,,,,Cafeteria,,
IN,Public,,380 Hub Etchison Pky,47374,IN,High,Wayne,Richmond,8993,Richmond Senior High School,8385,Richmond Community Schools,09-12,N,,N,,,10/1/2017,10,2017,1332,424,765,143,,8463,1400,2530,,3116,254,210,,,16,16,,Cafeteria,,,,,,,9863,616.4375,3370,210.625,IN@8993@8385,180951001566,SY17-18,,908,0.681681682,Public,,,,Cafeteria,,
IN,Public,,120 S Henrietta St,47040,IN,High,Ohio,Rising Sun,6513,Rising Sun High School,6080,Rising Sun-Ohio County Community School Corporation,09-12,N,,N,,,10/1/2017,10,2017,249,156,78,15,,571,160,543,,170,34,38,,,12,12,,Cafeteria,,,,,,,731,60.916666667,204,17,IN@6513@6080,180960001573,SY17-18,,93,0.373493976,Public,,,,Cafeteria,,
IN,Public,,1 Zebra Ln Box 108,46975,IN,High,Fulton,Rochester,2173,Rochester High School,2645,Rochester Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,538,315,186,37,,2054,370,2600,,941,137,366,,,15,15,,Cafeteria,,,,,,,2424,161.6,1078,71.866666667,IN@2173@2645,180963001576,SY17-18,,223,0.414498141,Public,,,,Cafeteria,,
IN,Public,,276 E 68th Pl,46410,IN,High,Lake,Merrillville,3809,Merrillville Senior High School,4600,Merrillville Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,2154,846,1015,293,,13964,4200,8016,,6744,2026,1599,,,20,20,,Cafeteria,,,,,,,18164,908.2,8770,438.5,IN@3809@4600,180969001586,SY17-18,,1308,0.607242340,Public,,,,Cafeteria,,
IN,Public,,1201 Lions Path,46173,IN,High,Rush,Rushville,7285,Rushville Consolidated High School,6995,Rush County Schools,09-12,N,,N,,,10/1/2017,10,2017,733,391,258,84,,3544,1127,4419,,1029,251,164,,,17,17,,Cafeteria,,,,,,,4671,274.764705882,1280,75.294117647,IN@7285@6995,180975001596,SY17-18,,342,0.466575716,Public,,,,Cafeteria,,
IN,Public,,700 N Harrison St,47167,IN,High,Washington,Salem,8857,Salem High School,8205,Salem Community Schools,09-12,N,,N,,,10/1/2017,10,2017,575,287,242,46,,2733,584,2240,,742,94,49,,,17,17,,Cafeteria,,,,,,,3317,195.117647059,836,49.176470588,IN@8857@8205,180981001600,SY17-18,,288,0.500869565,Public,,,,Cafeteria,,
IN,Public,,401 S Hwy 31,47102,IN,High,Scott,Austin,7629,Austin High School,7230,Scott Co School Dist #1,09-12,N,,N,,,10/1/2017,10,2017,662,235,355,72,,3971,621,1292,,1474,171,138,,,17,17,,Cafeteria,,,,,,,4592,270.117647059,1645,96.764705882,IN@7629@7230,180999001605,SY17-18,,427,0.645015106,Public,,,,Cafeteria,,
IN,Public,,500 S Gardner,47170,IN,High,Scott,Scottsburg,7641,Scottsburg Senior High,7255,Scott County School Dist #2,09-12,N,,N,,,10/1/2017,10,2017,821,409,318,94,,4019,1049,3841,,1365,243,584,,,22,22,,Cafeteria,,,,,,,5068,230.363636364,1608,73.090909091,IN@7641@7255,181002001612,SY17-18,,412,0.501827040,Public,,,,Cafeteria,,
IN,Public,,1350 W 2nd St,47274,IN,High,Jackson,Seymour,3133,Seymour High School,3675,Seymour Community Schools,09-12,N,,N,,,10/1/2017,10,2017,1503,804,563,136,,6247,1192,4733,,2239,273,301,,,19,19,,Cafeteria,,,,,,,7439,391.526315789,2512,132.210526316,IN@3133@3675,181008001618,SY17-18,,699,0.465069860,Public,,,,Cafeteria,,
IN,Public,,2003 S Miller St,46176,IN,High,Shelby,Shelbyville,7717,Shelbyville Senior High,7365,Shelbyville Central Schools,09-12,N,,N,,,10/1/2017,10,2017,1312,759,457,96,,4793,941,5962,,1718,216,543,,,16,16,,Cafeteria,,,,,,,5734,358.375,1934,120.875,IN@7717@7365,181014001631,SY17-18,,553,0.421493902,Public,,,,Cafeteria,,
IN,Public,,7900 US Hwy 50,47581,IN,High,Martin,Shoals,5985,Shoals Community M.S & H.S.,5520,Shoals Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,332,119,163,50,,1544,466,690,,633,19,90,,,16,16,,Cafeteria,,,,,,,2010,125.625,652,40.75,IN@5985@5520,181017001635,SY17-18,,213,0.641566265,Public,,,,Cafeteria,,
IN,Public,,1000 Parkway St,46711,IN,High,Adams,Berne,0023,South Adams Jr-Sr School,0035,South Adams Schools,09-12,N,,N,,,10/1/2017,10,2017,373,236,106,31,,1257,359,1695,,108,13,3,,,19,19,,Cafeteria,,,,,,,1616,85.052631579,121,6.368421053,IN@0023@0035,181026001642,SY17-18,,137,0.367292225,Public,,,,Cafeteria,,
IN,Public,,19131 Darden Rd,46637,IN,High,Saint Joseph,South Bend,7421,Clay High School,7205,South Bend Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1125,411,626,88,,6908,764,2156,,4817,404,1801,,,19,19,,Cafeteria,,,,,,,7672,403.789473684,5221,274.789473684,IN@7421@7205,181029001649,SY17-18,,714,0.634666667,Public,,,,Cafeteria,,
IN,Public,,1902 Fellows St,46613,IN,High,Saint Joseph,South Bend,7513,Riley High School,7205,South Bend Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1239,422,692,125,,8184,1164,2408,,4125,386,1236,,,19,19,,Cafeteria,,,,,,,9348,492,4511,237.421052632,IN@7513@7205,181029001660,SY17-18,,817,0.659402744,Public,,,,Cafeteria,,
IN,Public,,808 S Twyckenham Dr,46615,IN,High,Saint Joseph,South Bend,7505,Adams High School,7205,South Bend Community School Corp,09-12,N,,N,,,10/1/2017,10,2017,1985,932,881,172,,9669,1474,3124,,4967,854,1876,,,19,19,,Cafeteria,,,,,,,11143,586.473684211,5821,306.368421053,IN@7505@7205,181029001662,SY17-18,,1053,0.530478589,Public,,,,Cafeteria,,
IN,Public,,4747 W Washington Ave,46619,IN,High,Saint Joseph,South Bend,7517,Washington High School,7205,South Bend Community School Corp,09-12,Y,,N,,,10/1/2017,10,2017,998,60,938,0,,9984,0,644,,5253,0,339,,,19,19,,Cafeteria,,,,,,,9984,525.473684211,5253,276.473684211,IN@7517@7205,181029001684,SY17-18,,938,0.939405344,Public,,,,Cafeteria,,
